class,name,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21
5,Culture-466-3.CNG.swc_5-CNG,32180.8,1,3,7,72.57,195.371,2.39,0.935912,360.995,1556.38,8046.52,216.025,246.392,2,0.954928,75,0.666667,0,47.5829,41.9399,1.01014
5,Culture-466-3.CNG.swc_6-CNG,32180.8,1,5,11,179.28,196.67,1.74,0.7067,582.66,1605.13,8047.37,239.252,262.459,4,0.981269,102,0.8,0,47.1605,51.8279,1.00605
5,Culture-466-4.CNG.swc_1-CNG,12512,1,7,15,81.21,123.066,27.93,0.413067,419.32,878.074,3129.55,127.992,156.019,4,0.933632,138,0.6,0,72.004,76.0823,1.02947
5,Culture-466-4.CNG.swc_2-CNG,12512,1,12,25,147.82,94.4155,20.32,0.266445,725.043,945.306,3130.73,109.582,131.795,5,0.933376,241,0.477778,0,79.2819,78.3329,1.02282
5,Culture-466-4.CNG.swc_3-CNG,12512,1,5,11,91.63,60.79,11.97,0.654484,263.709,843.853,3128.95,62.4507,88.3311,4,0.941475,81,0.8,0,137.111,125.619,1.01579
5,Culture-466-4.CNG.swc_4-CNG,12512,1,2,5,56.04,49.8255,10.83,1.0992,137.49,816.096,3128.47,73.2978,76.2349,1,0.922836,46,0.5,0,53.1509,12.9734,1.03438
5,Culture-466-4.CNG.swc_5-CNG,12512,1,2,5,73.27,73.5755,11.17,1.19722,167.16,822.621,3128.58,94.2133,100.873,1,0.952936,42,0.5,0,88.463,82.237,1.03154
5,Culture-466-5.CNG.swc_1-CNG,14452,1,3,7,39.7,165.126,4.84,0.88449,236.036,917.215,3613.85,163.129,176.735,2,0.973406,61,0.666667,0,38.4984,22.0386,1.00924
5,Culture-466-5.CNG.swc_2-CNG,14452,1,2,5,96.09,65.87,9.66,0.990072,203.487,910.057,3613.72,117.823,128.63,1,0.956154,54,0.5,0,57.5618,26.9989,1.02138
5,Culture-466-5.CNG.swc_3-CNG,14452,1,6,13,117.38,79.0443,4.04,0.641079,341.857,940.486,3614.26,129.036,137.073,4,0.979315,87,0.555556,0,66.7391,59.3284,1.00618
5,Culture-466-5.CNG.swc_4-CNG,14452,1,5,11,94.95,190.57,10.15,0.576979,425.001,958.77,3614.58,149.502,182.777,3,0.966379,98,0.466667,0,88.1781,99.097,1.01265
5,Culture-466-5.CNG.swc_5-CNG,14452,1,10,21,163.05,250.3,7.28,0.307722,920.582,1067.75,3616.48,233.777,245.427,5,0.93747,209,0.375,0,88.5612,82.5193,1.03087
5,Culture-466-5.CNG.swc_6-CNG,14452,1,1,3,60.45,26.1757,10.05,2.32836,91.1692,885.357,3613.29,67.2351,74.5379,0,0.967342,22,1,0,0,0,1.01412
5,Culture-467.CNG.swc_1-CNG,8533.85,1,1,3,73.32,146.52,1.76,1.45829,185.76,649.4,2134.12,166.662,171.807,0,0.990017,30,1,0,0,0,1.0065
5,Culture-467.CNG.swc_2-CNG,8533.85,1,4,9,286.01,276.42,10.69,0.340446,774.245,778.815,2136.39,298.251,319.243,3,0.970848,154,0.75,0,90.5581,74.1459,1.00689
5,Culture-467.CNG.swc_3-CNG,8533.85,1,5,11,138.53,159.4,3.58,0.474357,552.043,729.95,2135.53,163.443,172.026,4,0.954518,103,0.8,0,72.0359,58.5896,1.01229
5,Culture-467.CNG.swc_4-CNG,8533.85,1,3,7,121.15,267.79,10.81,0.503841,519.486,722.79,2135.41,284.351,293.033,2,0.977152,96,0.666667,0,48.4567,48.533,1.0075
5,Culture-48-1.CNG.swc_1-CNG,5235.58,1,10,21,79.22,136.85,9.09,0.211432,411.845,529.559,1310.43,153.292,201.526,7,0.911773,250,0.593333,0,74.2424,71.9318,1.03992
5,Culture-48-1.CNG.swc_2-CNG,5235.58,1,8,17,74.32,143.668,4.49,0.216714,429.325,533.403,1310.5,157.459,185.002,6,0.932286,241,0.708333,0,60.0744,38.1864,1.01918
5,Culture-48-1.CNG.swc_3-CNG,5235.58,1,1,3,11.02,23.598,2.5,1.28924,36.2434,446.96,1308.99,20.9283,24.3874,0,0.952721,29,1,0,0,0,1.0432
5,Culture-48-1.CNG.swc_4-CNG,5235.58,1,1,3,7.56,22.738,2.4,2.03433,32.464,446.129,1308.97,18.6754,20.608,0,0.968739,18,1,0,0,0,1.0458
5,Culture-489-14.CNG.swc_1-CNG,2906.48,1,3,7,110.21,104.53,7.67,0.18426,276.032,356.843,727.644,130.468,169.333,2,0.915572,254,0.666667,0,47.3573,66.9936,1.04286
5,Culture-489-14.CNG.swc_2-CNG,2906.48,1,14,29,106.99,197.31,8.69,0.113252,753.988,461.95,729.484,173.753,215.11,8,0.914505,671,0.690476,0,75.357,60.9785,1.02854
5,Culture-489-14.CNG.swc_3-CNG,2906.48,1,3,7,69.57,111.47,7.71,0.221157,266.564,354.76,727.608,122.085,165.253,2,0.898024,192,0.666667,0,58.6551,63.1019,1.02909
5,Culture-489-14.CNG.swc_4-CNG,2906.48,1,6,13,63.28,96.6,4.67,0.198416,317.533,365.969,727.804,84.9906,100.625,3,0.932072,226,0.5,0,76.6741,33.9959,1.02203
5,Culture-489-14.CNG.swc_5-CNG,2906.48,1,8,17,78.15,107.91,14.9,0.160131,412.029,386.75,728.168,100.822,124.319,4,0.900281,322,0.458333,0,80.6022,82.2271,1.03584
5,Culture-489-1.CNG.swc_1-CNG,1928.13,1,6,13,118.12,142.59,3.81,0.166507,409.743,315.124,483.577,188.212,204.535,3,0.95022,262,0.5,0,72.0526,54.2801,1.01945
5,Culture-489-1.CNG.swc_2-CNG,1928.13,1,7,15,119.12,203.81,6.85,0.125816,519.218,339.199,483.999,128.691,146.806,3,0.939278,453,0.314286,0,76.4814,74.0647,1.01986
5,Culture-489-1.CNG.swc_3-CNG,1928.13,1,3,7,61.12,122.81,5.07,0.168003,389.769,310.732,483.5,140.117,154.972,2,0.932022,258,0.666667,0,65.8251,30.7923,1.02718
5,Culture-489-2.CNG.swc_1-CNG,5251.41,1,7,15,225.85,101.43,5.43,0.32102,601.53,572.161,1315.12,220.137,259.045,4,0.96827,141,0.6,0,61.6961,32.2338,1.00731
5,Culture-489-2.CNG.swc_2-CNG,5251.41,1,4,9,91.7,81.086,6.03,0.659897,322.624,510.826,1314.05,120.937,123.569,3,0.986635,60,0.75,0,61.1716,32.92,1.00283
5,Culture-489-2.CNG.swc_3-CNG,5251.41,1,1,3,55.89,29.734,4.16,2.03632,77.9535,457.02,1313.11,60.8123,66.0856,0,0.973402,18,1,0,0,0,1.00953
5,Culture-489-3.CNG.swc_1-CNG,8985.9,1,6,13,58.89,158.45,10.23,0.219736,408.511,719.745,2247.99,136.934,161.827,5,0.884925,283,0.833333,0,82.3841,74.5026,1.05195
5,Culture-489-3.CNG.swc_2-CNG,8985.9,1,1,3,41.07,32.5175,3.15,5.3669,64.2273,644.033,2246.67,48.343,50.0322,0,0.988746,8,1,0,0,0,1.00804
5,Culture-489-3.CNG.swc_3-CNG,8985.9,1,1,3,18.99,24.4075,5.55,1.63945,44.6797,639.734,2246.59,26.3117,30.4846,0,0.954371,27,1,0,0,0,1.02317
5,Culture-489-3.CNG.swc_4-CNG,8985.9,1,12,25,195.29,165.92,12.37,0.126052,1172.86,887.834,2250.93,200.315,220.101,8,0.926789,756,0.616667,0,84.1217,50.4373,1.02138
5,Culture-489-4.CNG.swc_1-CNG,5761.66,1,1,3,20.94,22.3203,1.6,3.11263,45.648,478.051,1440.54,23.8496,33.4075,0,0.904634,12,1,0,0,0,1.03708
5,Culture-489-4.CNG.swc_2-CNG,5761.66,1,7,15,128.21,229.32,5.79,0.268432,566.775,592.653,1442.55,214.528,241.242,6,0.940987,184,0.857143,0,55.4014,63.5045,1.01828
5,Culture-489-4.CNG.swc_3-CNG,5761.66,1,11,23,136.14,217.67,5.09,0.253475,653.961,611.826,1442.88,233.86,266.65,7,0.958222,199,0.727273,0,69.9912,68.4538,1.01146
5,Culture-490-2.CNG.swc_1-CNG,5348.37,1,2,5,91.17,103.3,4.41,0.239579,251.132,500.518,1338.01,113.676,136.424,1,0.941139,210,0.5,0,65.5312,45.6796,1.05106
5,Culture-490-2.CNG.swc_2-CNG,5348.37,1,1,3,38.04,12.6603,1.75,1.49446,52.9359,456.933,1337.25,40.0811,40.9954,0,0.992566,25,1,0,0,0,1.00493
5,Culture-490-2.CNG.swc_3-CNG,5348.37,1,5,11,89.55,81.98,4.23,0.211879,286.649,508.329,1338.15,127.689,144.928,3,0.946752,251,0.4,0,148.948,125.779,1.0253
5,Culture-490-2.CNG.swc_4-CNG,5348.37,1,11,23,179.63,142.27,7.3,0.107724,1228.08,715.36,1341.77,187.288,228.112,4,0.925124,944,0.230303,0,70.222,66.7379,1.02785
5,Culture-490-5.CNG.swc_1-CNG,7300.74,1,6,13,204.11,184.33,7.18,0.134271,811.576,726.743,1828.26,200.368,236.86,3,0.9134,615,0.5,0,71.1908,40.4742,1.02469
5,Culture-490-5.CNG.swc_2-CNG,7300.74,1,9,19,94.51,159.62,8.06,0.142261,707.911,703.946,1827.86,165.441,207.066,5,0.894547,547,0.547619,0,83.4437,80.6325,1.04091
5,Culture-490-5.CNG.swc_3-CNG,7300.74,1,4,9,185.02,206.26,6.67,0.186255,526.229,663.992,1827.16,175.481,202.568,3,0.955582,340,0.75,0,68.7632,58.3238,1.0159
5,Culture-490-5.CNG.swc_4-CNG,7300.74,1,2,5,14.8,23.4128,1.22,3.66335,41.8736,557.477,1825.29,19.5917,21.7303,1,0.970735,11,0.5,0,60.4472,59.6721,1.01091
5,Culture-492-3.CNG.swc_1-CNG,3110.42,1,6,13,114.43,194.91,6.53,0.115329,844.349,495.568,780.817,231.139,248.644,5,0.930702,655,0.833333,0,58.6158,42.1383,1.02914
5,Culture-492-3.CNG.swc_2-CNG,3110.42,1,12,25,193.64,204.17,13.83,0.104604,1206.65,575.243,782.212,239.285,265.428,5,0.919863,858,0.283333,0,83.0074,73.1303,1.02405
5,Culture-492-3.CNG.swc_3-CNG,3110.42,1,1,3,41.55,34.4134,3.68,0.997827,66.0133,324.403,777.822,52.4724,56.0465,0,0.978743,32,1,0,0,0,1.02003
5,Culture-492-3.CNG.swc_4-CNG,3110.42,1,1,3,92.98,71.53,4.07,0.41127,137.685,340.165,778.098,120.178,127.718,0,0.980321,87,1,0,0,0,1.0094
5,Culture-493-1.CNG.swc_1-CNG,10531.1,1,1,3,78.63,142.5,2.62,0.403494,188.854,741.903,2633.44,163.034,173.888,0,0.979193,134,1,0,0,0,1.00905
5,Culture-493-1.CNG.swc_2-CNG,10531.1,1,4,9,89.24,181.16,17.36,0.172731,611.05,834.749,2635.06,200.485,229.38,2,0.882565,435,0.25,0,91.2359,52.0692,1.03958
5,Culture-493-1.CNG.swc_3-CNG,10531.1,1,2,5,94.38,139.68,5.29,0.306445,273.087,760.427,2633.76,164.901,180.929,1,0.958845,189,0.5,0,116.243,14.6286,1.0119
5,Culture-493-1.CNG.swc_4-CNG,10531.1,1,2,5,126.57,98.11,12.16,0.246633,318.997,770.523,2633.94,170.166,189.273,1,0.958641,253,0.5,0,79.4667,42.5682,1.01333
5,Culture-493-1.CNG.swc_5-CNG,10531.1,1,7,15,146.76,217.91,10.74,0.143865,768.569,869.389,2635.67,158.63,190.798,5,0.923357,605,0.657143,0,66.2838,70.0652,1.04111
5,Culture-493-1.CNG.swc_6-CNG,10531.1,1,1,3,30.62,141.727,1.01,0.57782,175.134,738.886,2633.38,152.322,160.168,0,0.983671,88,1,0,0,0,1.00911
5,Culture-494-3.CNG.swc_1-CNG,6270.91,1,22,45,107.2,199.83,12.19,0.114986,1114.08,740.277,1571.97,232.255,281.734,12,0.909224,835,0.657071,0,80.3476,75.019,1.04127
5,Culture-494-3.CNG.swc_2-CNG,6270.91,1,2,5,26.98,15.7355,3.17,0.706661,60.5288,508.589,1567.91,30.9417,35.8214,1,0.925496,59,0.5,0,75.7911,23.3285,1.03439
5,Culture-494-3.CNG.swc_3-CNG,6270.91,1,7,15,89.42,100,4.84,0.173479,449.368,594.099,1569.41,113.469,124.814,3,0.896605,363,0.314286,0,77.3173,46.5969,1.04374
5,Culture-494-3.CNG.swc_4-CNG,6270.91,1,5,11,48.54,91.41,15.55,0.252345,249.19,550.078,1568.64,57.8721,95.7423,4,0.850043,206,0.8,0,109.495,74.7089,1.05494
5,Culture-494-3.CNG.swc_5-CNG,6270.91,1,9,19,45.22,134.47,7.95,0.179833,382.373,579.366,1569.15,89.7063,107.673,6,0.917323,342,0.590476,0,82.9461,59.5027,1.04775
5,Culture-494-3.CNG.swc_6-CNG,6270.91,1,2,5,38.56,58.3255,4.29,0.402416,111.15,519.721,1568.11,66.7487,89.3877,1,0.90402,113,0.5,0,111.499,92.2802,1.04304
5,Culture-494-3.CNG.swc_7-CNG,6270.91,1,2,5,43.62,67.6955,7.07,0.427743,112.443,520.006,1568.11,75.6434,90.6185,1,0.913911,105,0.5,0,114.67,87.7591,1.09223
5,Culture-494-3.CNG.swc_8-CNG,6270.91,1,9,19,75.62,124.72,9.43,0.192355,424.902,588.719,1569.31,128.948,163.379,6,0.918986,307,0.590476,0,86.7239,64.8505,1.03777
5,Culture-494-5.CNG.swc_1-CNG,5128.01,1,4,9,74.58,200.89,3.21,0.226057,405.431,522.097,1283.52,213.405,224.503,3,0.966755,225,0.75,0,51.7147,43.204,1.01208
5,Culture-494-5.CNG.swc_2-CNG,5128.01,1,2,5,111.71,78.07,3.75,0.317273,233.467,484.28,1282.85,138.971,155.924,1,0.958636,142,0.5,0,29.9617,17.8058,1.01214
5,Culture-494-5.CNG.swc_3-CNG,5128.01,1,5,11,117.49,215.24,2.51,0.157782,557.584,555.557,1284.1,229.997,249.592,3,0.931013,400,0.466667,0,72.294,72.1222,1.03434
5,Culture-494-5.CNG.swc_4-CNG,5128.01,1,2,5,68.97,38.83,5.55,0.421127,123.851,460.175,1282.43,83.814,90.6856,1,0.955632,100,0.5,0,62.1518,51.8364,1.01806
5,Culture-494-5.CNG.swc_5-CNG,5128.01,1,3,7,83.21,104.783,8.33,0.221348,263.446,490.873,1282.97,128.961,153.125,2,0.904607,232,0.666667,0,83.1553,41.7369,1.02911
5,Culture-494-8.CNG.swc_1-CNG,7508.48,1,9,19,117.52,156.17,8.61,0.142022,720.303,717.051,1879.84,197.002,218.514,4,0.932006,554,0.325397,0,75.8427,70.5892,1.0234
5,Culture-494-8.CNG.swc_2-CNG,7508.48,1,4,9,61.73,54.07,2.08,0.372275,186.769,599.721,1877.79,62.6195,73.4471,2,0.962087,132,0.25,0,66.2873,57.5437,1.01211
5,Culture-494-8.CNG.swc_3-CNG,7508.48,1,9,19,74.05,68.22,4.7,0.177838,463.101,660.489,1878.85,93.5287,111.388,4,0.928771,370,0.492063,0,72.4969,51.0333,1.02623
5,Culture-494-9.CNG.swc_1-CNG,7807.43,1,14,29,74.48,201.49,8.59,0.130517,768.757,742.477,1954.76,172.299,220.54,9,0.907119,668,0.635714,0,78.4248,66.7748,1.03116
5,Culture-494-9.CNG.swc_2-CNG,7807.43,1,3,7,58.96,37.57,2.86,0.380967,155.23,607.555,1952.4,65.0765,80.2746,2,0.928143,130,0.666667,0,43.3734,21.2803,1.03719
5,Culture-494-9.CNG.swc_3-CNG,7807.43,1,1,3,10.32,60.2826,2.21,0.755181,70.8441,588.998,1952.08,54.7333,57.2989,0,0.985075,59,1,0,0,0,1.01179
5,Culture-494-9.CNG.swc_4-CNG,7807.43,1,1,3,90.55,102.22,3.37,0.380967,177.087,612.362,1952.49,137.527,163.542,0,0.946976,130,1,0,0,0,1.03095
5,Culture-494-9.CNG.swc_5-CNG,7807.43,1,5,11,44.43,46.88,2.34,0.360832,200.737,617.563,1952.58,62.4389,72.414,4,0.945215,139,0.8,0,58.2481,29.0348,1.02451
5,Culture-495-1.CNG.swc_1-CNG,13592.4,1,7,15,97.55,116.18,6.21,0.207498,482.637,936.709,3399.89,136.717,151.282,4,0.91539,354,0.357143,0,80.594,63.2462,1.03297
5,Culture-495-1.CNG.swc_2-CNG,13592.4,1,2,5,53.73,100.8,1.25,0.493255,168.942,867.724,3398.68,109.59,121.09,1,0.968517,115,0.5,0,56.8338,36.1028,1.01243
5,Culture-495-1.CNG.swc_3-CNG,13592.4,1,4,9,104.16,53.51,2.65,0.344996,264.855,888.816,3399.05,106.447,117.693,3,0.964674,177,0.75,0,83.2214,58.596,1.01685
5,Culture-495-1.CNG.swc_4-CNG,13592.4,1,3,7,80.06,118.49,1.86,0.378065,245.063,884.464,3398.97,153.105,162.699,2,0.949923,158,0.666667,0,55.4836,49.8514,1.03857
5,Culture-495-1.CNG.swc_5-CNG,13592.4,1,2,5,70.87,96.71,1.44,0.363219,211.445,877.071,3398.85,125.92,133.665,1,0.971906,166,0.5,0,62.1918,15.5446,1.01166
5,Culture-495-3.CNG.swc_1-CNG,11480,1,4,9,94.98,93.46,4.85,0.260075,296.668,807.177,2871.08,111.46,124.301,3,0.929327,242,0.75,0,67.6713,77.337,1.02353
5,Culture-495-3.CNG.swc_2-CNG,11480,1,2,5,70.92,68.93,10.1,0.329877,176.333,780.714,2870.62,88.1525,112.195,1,0.938036,177,0.5,0,94.5483,81.108,1.02501
5,Culture-495-3.CNG.swc_3-CNG,11480,1,2,5,64.31,117.7,4.02,0.322737,230.725,792.675,2870.83,121.481,136.8,1,0.945778,182,0.5,0,113.949,61.1252,1.01841
5,Culture-495-3.CNG.swc_4-CNG,11480,1,1,3,73.12,55.8114,2.11,0.581091,115.665,767.372,2870.39,91.2057,100.263,0,0.969889,90,1,0,0,0,1.02719
5,Culture-495-3.CNG.swc_5-CNG,11480,1,5,11,67.88,120.919,7.64,0.191688,484.427,848.467,2871.81,130.717,166.957,4,0.87083,378,0.8,0,58.9378,53.4153,1.04399
5,Culture-495-3.CNG.swc_6-CNG,11480,1,1,3,65.77,40.9514,9.1,0.989963,108.325,765.758,2870.36,73.4128,92.9222,0,0.930015,50,1,0,0,0,1.03416
5,Culture-496-1.CNG.swc_1-CNG,5961.62,1,7,15,76.83,125.72,4.76,0.175218,436.023,574.697,1492.04,140.256,159.691,3,0.90415,351,0.314286,0,51.6397,53.3994,1.03401
5,Culture-496-1.CNG.swc_2-CNG,5961.62,1,8,17,135.23,74.1,7.85,0.181914,457.697,579.463,1492.12,94.0455,117.429,3,0.92432,330,0.125,0,83.4255,64.1019,1.02464
5,Culture-496-2.CNG.swc_1-CNG,6038.02,1,13,27,181.94,151.13,13.18,0.138054,827.415,664.862,1512.64,247.815,292.448,10,0.925386,545,0.730159,0,85.9171,78.4588,1.02379
5,Culture-496-2.CNG.swc_2-CNG,6038.02,1,6,13,106.27,107.66,11.1,0.160683,495.498,591.87,1511.36,122.3,140.693,4,0.907417,409,0.583333,0,100.908,52.8227,1.02515
5,Culture-496-2.CNG.swc_3-CNG,6038.02,1,3,7,44.91,55.0034,10.88,0.842698,145.21,514.837,1510.02,61.5939,81.0608,2,0.934218,48,0.666667,0,111.422,97.7809,1.02606
5,Culture-496-2.CNG.swc_4-CNG,6038.02,1,10,21,98.39,235.35,11.97,0.14508,622.234,619.741,1511.85,272.289,310.199,7,0.913658,494,0.7,0,77.5741,69.4367,1.03314
5,Culture-496-3.CNG.swc_1-CNG,10576.5,1,9,19,204.52,229.9,16.01,0.116424,1118.78,948.423,2648.38,265.434,306.71,4,0.904266,964,0.238095,0,73.7549,63.0132,1.02963
5,Culture-496-3.CNG.swc_2-CNG,10576.5,1,5,11,114.74,211.45,6.02,0.253413,364.103,782.461,2645.47,239.125,284.396,4,0.925939,244,0.8,0,54.6163,42.7936,1.02771
5,Culture-496-3.CNG.swc_3-CNG,10576.5,1,4,9,169.55,130.32,13.9,0.22758,460.904,803.749,2645.85,200.18,248.413,3,0.876726,284,0.75,0,98.4177,77.9028,1.04508
5,Culture-496-3.CNG.swc_4-CNG,10576.5,1,1,3,114.96,56.46,4.68,0.391962,159.813,737.535,2644.69,131.031,144.825,0,0.968252,139,1,0,0,0,1.01418
5,Culture-496-4.CNG.swc_1-CNG,4834.78,1,3,7,44.25,115.457,4.57,0.195643,269.975,475.594,1209.69,126.156,135.524,2,0.957783,274,0.666667,0,42.2606,20.7218,1.0178
5,Culture-496-4.CNG.swc_2-CNG,4834.78,1,9,19,129.43,295.97,10.27,0.108638,1222.79,685.129,1213.36,254.066,276.152,5,0.938885,891,0.68254,0,66.7381,66.6819,1.01682
5,Culture-496-4.CNG.swc_3-CNG,4834.78,1,1,3,41.49,69.9027,4.73,0.818396,96.3564,437.413,1209.02,76.6614,84.811,0,0.967969,46,1,0,0,0,1.01358
5,Culture-496-5.CNG.swc_1-CNG,5589.57,1,11,23,113.48,277.32,5.53,0.1282,925.771,662.207,1400.91,318.38,349.23,6,0.95918,621,0.416667,0,70.9712,53.427,1.01406
5,Culture-496-5.CNG.swc_2-CNG,5589.57,1,12,25,133.33,273.02,6.64,0.14391,992.388,676.857,1401.16,292.695,313.701,8,0.942769,489,0.591005,0,72.7034,73.051,1.01442
5,Culture-496-5.CNG.swc_3-CNG,5589.57,1,3,7,76.81,54.75,7.91,0.333812,190.836,500.587,1398.08,96.0115,106.269,2,0.93283,137,0.666667,0,48.8172,32.3677,1.02394
5,Culture-496-5.CNG.swc_4-CNG,5589.57,1,1,3,45.73,13.8487,2.27,1.57593,65.2647,472.972,1397.6,46.1092,53.1473,0,0.952133,24,1,0,0,0,1.03831
5,Culture-497-1.CNG.swc_1-CNG,6273.45,1,4,9,127.05,59.85,2.54,0.32909,238.045,547.761,1569.23,135.81,142.395,3,0.96516,145,0.75,0,69.2191,59.6728,1.01315
5,Culture-497-1.CNG.swc_2-CNG,6273.45,1,6,13,72.7,226.95,3.56,0.228515,433.448,590.732,1569.98,247.953,263.047,5,0.944875,237,0.833333,0,59.2141,51.5997,1.02967
5,Culture-497-1.CNG.swc_3-CNG,6273.45,1,5,11,76.81,81.05,3.86,0.288419,250.661,550.536,1569.28,109.859,117.967,4,0.936561,172,0.8,0,76.3776,86.6832,1.02871
5,Culture-497-2.CNG.swc_1-CNG,13761.7,1,6,13,131.66,231.689,9.83,0.19009,703.883,992.264,3443.08,247.929,277.065,4,0.953075,407,0.583333,0,50.9781,26.5168,1.01952
5,Culture-497-2.CNG.swc_2-CNG,13761.7,1,11,23,139.05,311.81,9.53,0.135606,1127.37,1085.39,3444.71,310.937,360.696,7,0.937048,745,0.494949,0,67.4589,64.2095,1.02077
5,Culture-497-2.CNG.swc_3-CNG,13761.7,1,2,5,44.27,105.471,9.08,0.638332,143.882,869.113,3440.93,103.819,114.588,1,0.956696,86,0.5,0,73.8346,48.8884,1.01598
5,Culture-497-2.CNG.swc_4-CNG,13761.7,1,18,37,249.97,284.22,9.27,0.1233,1719.03,1215.51,3446.99,265.972,321.352,10,0.950034,917,0.611111,0,89.4184,78.7212,1.02349
5,Culture-497-3.CNG.swc_1-CNG,7300.7,1,6,13,128.74,160.36,7.54,0.147201,596.704,679.489,1827.42,172.641,215.11,3,0.912348,512,0.25,0,75.7759,38.7097,1.03052
5,Culture-497-3.CNG.swc_2-CNG,7300.7,1,1,3,54.62,31.43,3.36,0.687606,91.5428,568.398,1825.48,61.0792,78.2972,0,0.926698,64,1,0,0,0,1.02112
5,Culture-497-3.CNG.swc_3-CNG,7300.7,1,3,7,37.58,73.69,11.77,0.342599,174.203,586.576,1825.8,85.2089,96.6986,2,0.911193,145,0.666667,0,88.5879,44.0221,1.03183
5,Culture-497-3.CNG.swc_4-CNG,7300.7,1,5,11,52.9,97.67,6.4,0.263759,254.573,604.25,1826.1,106.624,113.487,3,0.955461,204,0.466667,0,48.3395,32.0549,1.01719
5,Culture-497-4.CNG.swc_1-CNG,10422,1,7,15,168.32,134.09,8.33,0.152621,573.94,821.731,2607.64,185.762,213.823,4,0.900635,539,0.357143,0,65.2767,58.0771,1.0358
